Genre,Filename,MFCC_0_mean,MFCC_0_std,MFCC_0_min,MFCC_0_max,MFCC_1_mean,MFCC_1_std,MFCC_1_min,MFCC_1_max,MFCC_2_mean,MFCC_2_std,MFCC_2_min,MFCC_2_max,MFCC_3_mean,MFCC_3_std,MFCC_3_min,MFCC_3_max,MFCC_4_mean,MFCC_4_std,MFCC_4_min,MFCC_4_max,MFCC_5_mean,MFCC_5_std,MFCC_5_min,MFCC_5_max,MFCC_6_mean,MFCC_6_std,MFCC_6_min,MFCC_6_max,MFCC_7_mean,MFCC_7_std,MFCC_7_min,MFCC_7_max,MFCC_8_mean,MFCC_8_std,MFCC_8_min,MFCC_8_max,MFCC_9_mean,MFCC_9_std,MFCC_9_min,MFCC_9_max,MFCC_10_mean,MFCC_10_std,MFCC_10_min,MFCC_10_max,MFCC_11_mean,MFCC_11_std,MFCC_11_min,MFCC_11_max,MFCC_12_mean,MFCC_12_std,MFCC_12_min,MFCC_12_max
jazz,jazz.00014.wav,-358.2756,71.976204,-513.97784,-180.18332,137.95386,31.64682,26.615463,212.20607,-10.996048,23.681507,-87.00998,46.953495,20.851852,18.57517,-37.50412,51.505318,1.9459162,11.770532,-35.984894,35.41092,-3.4097784,11.447924,-38.05179,21.993364,-11.533094,10.648224,-38.015472,34.489876,-3.2747328,7.9923935,-25.183422,25.281624,-11.018583,8.51411,-38.417397,15.358171,-8.387629,7.0630383,-32.202686,13.61566,-7.478257,9.016336,-37.277275,14.146824,-0.9960915,8.459052,-23.678167,23.313457,-6.7370696,9.886403,-35.904823,20.66909
jazz,jazz.00015.wav,-200.0005,42.7264,-317.15598,-73.59137,117.24072,18.094107,64.35403,164.05533,-12.38803,21.940424,-87.89546,35.478764,39.11275,9.744185,7.7267036,69.0009,-6.3558517,7.628374,-28.21432,21.275978,16.52946,7.6024365,-12.173713,46.90048,-17.309965,7.9617934,-39.789856,6.3296404,13.630981,7.1183434,-12.670189,35.278206,-17.660389,6.031544,-34.736916,2.3606896,14.04195,7.177415,-10.145816,35.810207,-10.207223,6.179894,-26.78106,9.581608,12.181232,6.8437243,-7.520218,34.140236,-6.7178407,5.959989,-23.425207,12.236456
jazz,jazz.00016.wav,-259.90985,52.86855,-388.34067,-119.83277,123.19317,25.861977,60.017647,182.2609,-6.395085,19.134052,-69.5578,47.773815,37.57145,13.560454,2.3144665,71.374664,-2.9789445,9.068336,-41.5393,25.779137,13.065518,10.425219,-15.803141,43.15622,-14.084049,9.284794,-46.03867,16.841335,5.3091536,8.533363,-23.108765,47.55326,-11.972437,8.699145,-43.175007,21.453753,3.51741,7.2476425,-20.057117,23.427061,-9.638736,7.289863,-29.979511,11.776276,5.3370905,8.223785,-20.333,26.392807,-7.83725,7.764276,-30.762007,18.91032
jazz,jazz.00017.wav,-233.11557,57.705845,-381.73795,-59.18104,105.91353,22.843761,48.47583,162.69498,-2.663626,19.851448,-69.07591,44.521133,37.423096,8.882212,9.867779,70.218445,-8.166696,7.7961965,-31.470394,14.47207,15.727241,7.0810223,-7.283914,37.327404,-15.060575,8.54516,-39.490616,9.739432,8.37382,7.272043,-8.926939,44.090164,-16.369574,8.726119,-49.667023,17.816706,8.638241,7.307607,-15.388809,36.34325,-9.372576,6.879471,-31.049084,15.151589,7.0943284,8.074242,-18.469059,34.62551,-5.9968605,8.203068,-33.5277,21.366867
jazz,jazz.00018.wav,-192.11354,23.696274,-258.0994,-59.992126,105.56805,11.748698,56.676117,149.88467,-26.025105,14.53758,-62.19935,13.3564,40.168938,7.886023,18.116299,68.427734,-6.6581745,6.152876,-32.21638,13.638344,26.505718,4.871751,8.505306,43.670647,-10.3861,5.6441307,-30.640919,8.722726,18.47399,5.9443,-7.38039,38.97635,-13.997672,5.2440176,-33.172913,7.4777784,14.939583,5.1376395,0.61213464,30.302319,-12.698397,5.0163546,-28.002117,1.8932761,9.578539,5.3953366,-4.77107,25.349354,-5.196666,6.1741886,-22.866436,19.49922
jazz,jazz.00019.wav,-267.31512,38.465523,-387.79886,-153.76099,129.0458,21.402925,76.65686,194.34042,-14.71859,19.16274,-69.802444,50.020332,41.268223,11.460846,6.236909,73.705246,-1.0152899,8.333991,-37.76584,20.533356,22.954588,7.068937,1.2127393,44.355835,-8.129341,5.7439575,-31.644863,7.470582,11.185736,6.4791956,-10.996588,29.675652,-9.07311,6.341549,-31.58078,9.009141,11.3224125,6.211008,-4.491425,40.13452,-5.5022397,7.313261,-24.980253,17.326923,13.576353,9.033089,-5.97136,38.72484,-1.1756659,7.390489,-21.106401,26.609215
jazz,jazz.00020.wav,-376.71182,57.54807,-498.58286,-108.91162,119.157196,19.799675,55.358955,172.29675,-2.948569,20.970907,-87.68949,39.72024,48.497326,9.62935,12.001892,73.752335,13.156253,10.312881,-32.47199,38.707863,21.246124,9.145528,-7.7280226,44.88627,0.022175541,9.384103,-44.932613,24.788141,8.012308,7.282307,-17.20757,28.337357,-0.405818,9.786244,-34.722347,21.738995,2.3731847,7.0483065,-17.830414,24.49506,-0.034592725,8.031514,-30.47422,19.285656,0.8998019,6.086141,-19.011906,19.536694,1.6660528,7.509785,-26.283615,33.842667
jazz,jazz.00021.wav,-174.72078,37.06258,-295.3442,-59.93581,75.8943,26.092688,19.163177,172.17915,-12.799819,16.537466,-69.297424,24.113022,52.615498,8.34391,24.983273,79.64835,-29.40738,7.6668415,-56.059143,-5.659259,22.755056,6.8551564,1.3927889,42.400284,-22.368855,7.491216,-44.48996,2.001061,18.625555,5.5815725,-3.4087243,38.30182,-24.709671,6.757506,-44.467857,-6.965704,21.171358,6.4598093,2.3055654,39.393066,-13.808962,5.2263236,-31.792542,9.807819,13.011256,5.6579943,-3.3904498,38.35097,-7.8632345,5.110814,-24.68446,21.890718
jazz,jazz.00022.wav,-298.75613,39.433178,-424.37045,-191.97865,112.07628,19.755568,48.753143,165.00731,6.4888177,17.913633,-51.53248,57.615723,28.38917,10.284375,-5.799431,59.579952,-6.7709866,10.05285,-38.276283,22.340027,16.645588,7.8678145,-7.547837,50.96729,-11.807551,9.057553,-38.566864,13.038046,12.744363,6.9904804,-10.099274,33.698227,-8.340971,6.884763,-30.560432,12.87866,13.893223,8.017496,-10.4663105,37.19513,-4.237726,10.577836,-33.747044,25.432775,2.317613,11.242255,-19.584965,46.40841,-4.329582,10.993814,-28.474932,41.779247
jazz,jazz.00023.wav,-188.1169,40.343567,-317.21204,-33.176384,98.61235,23.246843,46.931618,172.93655,-11.277219,13.224186,-44.453503,27.038803,47.221462,9.403562,22.253935,74.14049,-20.341473,8.031793,-47.18239,2.9404774,18.784271,5.866619,-1.1846001,38.565903,-15.795817,7.1074905,-40.711174,11.61028,13.686597,7.05843,-9.569986,42.222244,-15.463714,7.743267,-41.292686,3.267435,17.43076,7.9002123,-10.495916,38.336834,1.0079583,9.7980175,-22.95451,37.545265,18.28063,9.905165,-7.855955,47.431026,4.641811,10.815179,-20.974863,32.176327
jazz,jazz.00024.wav,-202.62045,54.798542,-400.16727,-52.179,105.849625,26.026976,19.287483,181.72815,-20.564375,22.95143,-88.8895,38.45978,43.892128,13.087298,3.711105,77.286865,-14.27648,9.324309,-42.263252,18.979443,25.298754,7.015008,-1.6341903,44.12774,-15.593871,8.286637,-44.503586,16.850224,15.321755,7.860062,-14.06624,34.41445,-13.293831,7.671202,-41.77162,12.668699,12.2762575,7.868742,-16.623137,35.21399,-8.766582,8.019613,-28.198421,23.903496,10.16218,7.7215705,-14.324179,32.169827,-1.8646472,8.060428,-29.310658,35.802208
jazz,jazz.00025.wav,-237.67996,59.167564,-413.0966,-62.435684,108.312355,19.594046,49.032475,159.40671,2.0402796,20.298185,-65.143364,54.50366,41.773415,11.927077,9.214516,80.48343,-10.450012,10.277168,-43.292698,34.817883,16.938732,7.5874343,-13.498807,39.929543,-8.598847,7.050158,-29.830528,13.238588,12.791259,6.9407682,-7.4837704,42.21863,-9.114674,7.534892,-33.525265,21.981258,15.943176,9.755058,-7.8809805,49.70891,-6.5168304,9.705397,-43.24977,31.25175,7.1786137,9.967956,-31.579224,46.566776,-8.255826,10.254772,-36.5746,28.592361
jazz,jazz.00026.wav,-414.08255,65.90828,-602.46783,-265.39603,104.827614,33.47938,2.5576468,205.15495,-7.8329196,30.224243,-84.80359,60.48047,37.852913,13.212764,-12.262482,72.38008,0.19328839,14.966007,-36.56508,35.02203,23.407959,11.556004,-13.246395,50.936737,-7.2962813,9.757986,-34.8266,24.538773,5.7442174,9.766772,-24.7984,28.557858,-1.0660864,9.318332,-26.402674,22.592134,8.488759,7.2012496,-19.22001,29.73088,-5.5004673,7.0552983,-24.893524,18.393496,0.877302,7.079319,-20.480251,24.629673,-1.4534107,9.450108,-32.077225,33.37516
jazz,jazz.00027.wav,-262.10797,44.266808,-377.65176,-118.498344,108.99054,15.099464,65.870804,168.00723,-6.340923,20.103994,-62.075665,38.027584,55.173943,7.539141,29.020643,77.38519,-10.668641,7.4112606,-32.25353,9.595379,18.520815,7.5227046,-4.4885263,45.856213,-4.25078,6.423888,-25.220219,20.297615,18.553394,5.4478483,0.16847663,34.32734,-19.70442,8.228696,-39.893074,9.035007,17.577572,5.741825,-0.7688613,35.804314,-10.98687,5.9084373,-30.409052,7.955923,11.923827,5.8082843,-11.619795,29.036266,-3.4338589,6.22573,-18.975918,18.70987
jazz,jazz.00028.wav,-233.78688,45.520515,-460.12845,-116.05867,108.448845,16.091534,57.09014,156.56499,-10.692217,21.402046,-71.333466,40.99771,38.697773,12.181804,-1.4916494,75.89383,-10.757062,7.526157,-28.582335,9.599903,14.163576,8.838917,-11.859041,38.07524,-16.255836,6.1977816,-33.21028,6.334444,10.371212,5.872869,-5.211829,27.722347,-20.810993,5.8759933,-38.56706,-2.455565,10.070447,6.23616,-12.799859,30.80888,-12.022905,7.4117174,-31.087849,21.54547,7.7604136,7.5278077,-15.158661,38.812847,-12.0275345,7.862595,-32.453087,23.054989
jazz,jazz.00029.wav,-232.95944,36.036896,-362.82156,-114.0804,93.831406,18.288065,47.38612,146.6146,-16.192348,16.516558,-63.40117,37.657837,49.591522,10.083321,8.591345,80.0941,-13.951524,9.273636,-37.223763,12.295336,13.50087,8.346483,-14.454602,38.00602,-11.832385,6.734413,-35.853294,7.594303,13.296763,5.848342,-7.8863688,30.769405,-25.825914,6.7543025,-48.645473,-3.5447025,17.382801,5.721723,-1.8800669,32.599472,-13.31809,4.947025,-27.259396,1.4816991,9.286802,6.051502,-14.527929,24.968513,-5.4947696,6.744363,-27.947132,14.307706
jazz,jazz.00030.wav,-319.02478,50.304996,-491.12177,-211.06145,115.672615,29.090755,13.384857,202.87402,-23.037462,23.313654,-80.30731,29.018787,52.595093,12.785568,16.009338,80.80289,-12.8111315,12.008456,-46.937706,13.46566,14.634927,8.275953,-10.62929,37.97453,-8.212764,8.348608,-29.467667,12.63839,0.30544892,7.711242,-20.899897,22.742031,-23.86931,9.111147,-47.953773,0.26680043,10.836662,8.288596,-10.112037,40.867485,-9.588441,7.783445,-37.591614,10.438057,7.4765005,9.355118,-11.474221,48.72155,-4.249779,9.289863,-25.555286,33.31549
jazz,jazz.00031.wav,-237.51991,39.645676,-355.81137,-139.10216,115.94363,16.982973,49.726906,166.48792,-15.43163,21.465746,-63.512814,46.26804,47.1034,9.200565,15.330044,77.36487,-13.503622,6.676439,-33.195953,8.083918,18.200197,6.4367695,-1.0776069,38.042625,-13.963652,6.2516646,-36.86962,2.8764548,15.332401,5.170425,-5.6916776,29.253609,-17.526098,5.4485097,-37.176163,-0.13313198,13.422291,5.3519306,-8.883864,28.26255,-6.228496,6.4169884,-30.238243,13.551508,8.632212,7.6764655,-13.137514,32.104477,-7.2494073,6.3536434,-24.67234,21.519753
jazz,jazz.00032.wav,-305.4654,60.403156,-465.01334,-112.78583,121.930756,27.1543,50.07902,192.74059,2.6112542,13.697489,-44.75231,47.8405,36.931583,9.234527,6.5428233,67.52583,-8.555872,8.764286,-35.74679,20.590546,17.913818,8.379411,-6.2640166,45.30313,-9.265582,8.526343,-35.837177,14.078243,10.559932,7.4505215,-19.966957,31.978975,-9.93475,7.8337727,-33.35961,16.792686,2.3150373,7.390074,-24.001217,21.962135,-12.682137,8.354304,-35.570473,25.746996,0.3106361,6.547861,-20.151117,28.561203,-8.614856,9.662652,-37.251884,20.907177
jazz,jazz.00033.wav,-261.82486,70.035194,-423.4415,-90.41241,139.53577,20.82743,67.60902,186.28076,-17.112345,19.345974,-76.812645,40.889782,49.890068,10.789382,11.597772,81.00842,-5.8632746,15.533261,-44.38929,35.383156,19.849518,6.0893025,2.1759748,38.78,1.8529809,11.244223,-33.79535,23.824886,5.7118235,6.989807,-15.479361,27.084373,-7.836344,9.721906,-41.539764,22.802177,-0.4240012,5.89765,-17.38522,16.005608,-1.2595353,6.794296,-21.464718,16.085957,-2.1943364,5.302299,-20.591255,16.424774,4.4571304,4.944746,-10.451076,18.347036
jazz,jazz.00034.wav,-146.37517,53.367752,-325.24188,-34.809742,118.19466,25.180218,13.248914,171.54787,-34.673393,19.864399,-99.25757,20.05021,58.782375,11.433601,11.872198,92.25072,-14.961517,8.340559,-37.14463,9.622677,34.299007,7.3287024,3.489958,58.99779,-6.591182,7.766636,-33.656765,19.707123,13.8928995,6.7344103,-4.61737,47.190575,-14.637521,8.719883,-39.576073,20.914673,9.193353,8.438664,-13.100424,55.109673,-11.336161,8.645479,-46.94129,26.844372,1.0952282,9.087306,-29.205202,44.967484,-5.4995704,8.883428,-48.98181,29.28685
jazz,jazz.00035.wav,-261.9065,51.051117,-465.7102,-120.85793,182.52736,21.423145,114.11827,223.98503,-16.897043,25.523893,-85.38069,59.071144,49.855297,15.123124,12.66412,81.32115,-1.2192538,9.541557,-28.49244,26.724693,6.3459206,8.220736,-13.899704,34.39504,5.9968686,8.434482,-16.108286,27.303299,-8.87631,7.4415994,-29.577656,13.432108,-10.314593,7.5445986,-39.96136,14.463425,-3.20355,7.8187785,-25.173126,18.411587,-5.370093,7.2569256,-27.742939,14.132562,-3.5455356,5.7643785,-19.72017,13.042282,-2.8951979,6.248066,-21.820007,14.91864
jazz,jazz.00036.wav,-196.93747,53.617847,-334.6358,-78.4645,152.82791,28.36694,42.997116,206.86008,-36.87057,25.2973,-99.1801,35.83123,41.80115,16.650393,-5.0090666,96.18648,-8.697372,10.702428,-43.497032,18.437939,4.414522,8.30417,-13.34273,35.344723,-11.569147,8.42099,-44.618713,10.972754,1.4216535,7.190664,-19.067226,28.05495,-14.735709,7.2986116,-37.702057,10.000973,0.4733049,7.380754,-23.19685,29.481077,-10.165451,9.552487,-39.18654,15.517919,-6.9279656,7.10157,-25.04332,20.68406,-6.249939,7.4574456,-28.16789,18.535152
jazz,jazz.00037.wav,-198.47012,46.171112,-304.42697,-72.00637,140.68791,20.95031,69.00893,190.75473,-18.40507,21.171741,-83.05151,31.94706,30.508652,15.015069,-14.001236,67.36032,-6.6951494,8.829041,-40.86132,16.252096,15.7164755,8.941171,-12.597546,45.906975,-0.7360028,7.871248,-26.943962,27.154459,7.2920203,8.068887,-13.421179,34.943123,-6.5887923,7.8466473,-34.143917,21.096498,6.0721865,7.8995423,-17.750141,37.97886,-5.131031,6.9526143,-30.36968,17.16617,3.4454892,7.245699,-22.660908,24.391565,-2.8457658,8.227069,-26.440048,27.846222
jazz,jazz.00038.wav,-179.60382,52.662422,-400.31512,-77.00027,124.33756,17.34886,62.75116,187.67932,-29.747345,23.059372,-99.287415,23.047335,45.366802,15.755554,-22.945896,78.90419,-10.197358,9.21478,-39.026527,13.894858,17.786072,8.65174,-9.765411,45.03181,-8.814063,6.954415,-29.962132,7.4603095,12.764595,7.816816,-9.010009,30.735977,-10.758047,6.9751577,-38.952934,6.9963665,8.61604,6.651763,-14.061161,27.781584,-12.397632,6.4597025,-36.026596,5.9183893,3.39003,6.8900766,-18.163513,29.543669,-12.025345,6.513887,-38.38309,13.150067
jazz,jazz.00039.wav,-237.32549,71.59063,-427.15576,-92.684395,146.8242,15.513298,74.17256,179.15102,-24.415499,23.470884,-68.48017,41.211,64.26624,14.060956,5.7710867,92.548454,-10.8137045,18.186775,-68.77706,35.1671,3.2741916,12.16069,-35.46429,40.21216,-1.3289615,14.549446,-44.641506,48.819946,2.707299,13.30225,-40.95913,47.44482,5.143976,8.945933,-27.689117,44.767693,0.40130147,10.640333,-24.405403,44.97712,9.623003,11.696474,-22.413559,50.487343,2.5155437,12.469192,-32.71016,46.126633,3.1190052,9.698143,-23.659943,44.709106
jazz,jazz.00040.wav,-179.8,35.422676,-306.84027,-55.19862,147.75923,24.791943,57.517822,212.11366,-20.459309,22.53007,-84.28697,52.354874,58.603146,19.70487,-11.520113,106.65856,-23.800596,13.242887,-71.97603,11.389819,2.4622712,13.452767,-34.50285,46.69894,-3.1939633,11.390859,-41.808823,27.364094,-9.311168,9.368991,-43.681473,22.617199,-5.76392,8.621195,-29.343271,30.693598,-0.4222122,8.903713,-21.716518,33.463787,-8.364213,8.103533,-38.257427,14.929726,3.0939608,8.792129,-24.671581,27.310173,-6.8591576,8.433493,-33.810127,17.091925
jazz,jazz.00041.wav,-216.33937,87.43444,-453.59344,-69.69149,135.02339,19.617838,72.16379,184.76736,-35.487026,29.443794,-88.87488,53.382133,61.59968,12.374225,15.992973,95.60651,-14.557851,14.7626095,-53.429276,24.203363,11.047007,9.735341,-19.868,46.961624,1.2091343,8.592795,-22.545242,41.130043,10.954964,10.047326,-12.580903,59.796917,-8.300718,10.324997,-36.252747,35.16594,-1.4434433,10.665345,-40.18812,41.9037,0.11894794,10.546675,-50.034603,38.197334,8.277707,12.295183,-32.915154,52.080055,-4.579705,10.570442,-43.04689,40.46544
jazz,jazz.00042.wav,-206.79463,68.31144,-370.02856,-53.91395,141.81705,23.069187,49.580498,185.02032,-13.789803,23.042702,-71.48251,42.2255,49.32459,12.681309,2.3448858,81.06552,-24.800514,14.290493,-60.434284,13.2357645,11.800834,10.839053,-19.394867,41.16336,-12.790984,9.913624,-43.437195,9.817775,-16.55076,9.725871,-38.675472,16.587297,-8.390814,8.024316,-29.915798,18.818995,-1.2141522,6.6399727,-20.436607,28.866158,-7.660741,7.0240083,-42.74598,14.087548,-1.3785262,5.538605,-18.712223,16.782793,-9.349154,7.1444383,-35.53777,16.342915
jazz,jazz.00043.wav,-173.19873,54.804058,-362.09824,-44.255714,111.66873,21.584606,39.506332,165.03383,-35.907608,22.923805,-105.89513,23.938942,45.83885,14.434947,0.76219404,85.058426,-11.437211,9.074984,-45.3083,12.940796,19.691479,10.337002,-12.988737,54.308243,-8.076202,9.504523,-42.76087,18.355541,17.946383,9.5076685,-16.724426,45.658195,-8.960496,14.804884,-40.086617,43.246906,14.693592,9.81978,-19.571821,43.786278,-10.340895,9.012939,-34.33046,20.879871,4.678985,10.200563,-30.032112,34.604095,-11.800859,9.398329,-47.864185,16.640444
jazz,jazz.00044.wav,-246.96924,60.00875,-412.351,-74.95314,168.01538,28.180262,67.55066,217.68753,-19.797491,24.970541,-87.39531,55.957626,21.995052,14.283439,-12.950513,63.785942,-0.7389043,11.716098,-37.748627,27.544193,15.092532,10.086046,-12.116104,49.24621,-1.2764798,9.544838,-35.41955,25.470453,4.740402,9.738318,-20.605755,44.863503,-2.0533223,8.859734,-32.789383,32.329624,6.5338626,8.016181,-14.811991,34.77059,-1.3891007,8.0856,-29.489054,23.02511,5.62546,9.209081,-21.592453,29.997301,-0.2856671,10.537616,-27.135223,38.307873
jazz,jazz.00045.wav,-231.30544,53.55026,-379.93945,-98.24336,174.38911,19.113377,104.84825,216.88025,-19.74983,23.185526,-72.60719,50.456596,47.356174,12.011883,20.124878,84.78937,-1.9784858,8.475574,-25.473015,27.050938,6.66748,7.141445,-12.186763,28.189987,-1.1242052,8.019815,-19.371145,22.38321,-5.4987464,6.247671,-27.877918,12.470738,-13.734889,7.6653895,-38.529633,10.972424,-3.6913314,6.769713,-23.692793,19.064968,-6.3084717,7.0482483,-26.264812,15.02528,-1.4986175,5.6973195,-17.691086,14.971362,-2.635248,5.766602,-19.433155,14.197142
jazz,jazz.00046.wav,-204.23126,63.51772,-367.55707,-47.806763,147.6004,15.927937,80.96666,194.31415,-25.210436,22.717848,-83.86497,34.698235,49.352486,10.778994,14.560257,82.18374,-15.658071,12.270553,-49.21437,18.15564,2.7013893,12.9419155,-37.420074,35.609894,-7.84962,9.458768,-42.141228,18.914875,-10.641352,7.75492,-38.663605,27.399395,-4.8027873,8.930212,-26.488012,29.036516,-3.6693342,8.63263,-33.387756,20.13155,-3.5079243,7.578885,-25.302856,24.72803,1.5647384,7.395239,-18.212301,33.6316,1.4762619,10.254377,-29.676779,42.061417
jazz,jazz.00047.wav,-201.77866,46.377094,-345.7086,-88.858635,109.287796,22.746298,23.680775,168.39812,-15.506362,13.714438,-54.32483,24.51609,44.262638,8.689853,13.398903,73.505104,-11.043765,7.669787,-37.496994,11.302925,18.838415,7.133624,-5.2392244,41.939575,-11.305835,7.3695984,-33.23407,18.637419,18.402468,6.2597175,-1.2047733,37.068523,-18.90308,6.116507,-39.558258,2.7859607,11.2136755,6.5352335,-7.473076,28.36644,-11.905747,5.816156,-29.4511,6.0362396,6.9541726,5.285722,-12.375353,28.707579,-11.655336,5.5242424,-28.995865,9.976133
jazz,jazz.00048.wav,-204.78166,40.622692,-332.29266,-95.95383,117.437454,18.123007,59.91198,173.9011,-20.935831,11.792143,-48.795166,30.85456,42.01605,9.012971,14.080902,71.12719,-10.355554,9.465591,-33.292473,19.877876,19.221495,8.823256,-6.7265363,55.211884,-11.642017,8.115412,-36.654114,10.449313,7.983561,6.4939938,-12.541111,24.146988,-20.268,6.947123,-42.515846,5.908824,8.788082,7.257092,-10.39825,40.393543,-11.700527,8.425404,-37.463795,16.89983,5.1742783,8.992964,-17.845682,38.658512,-11.235282,8.059989,-40.631004,12.7272835
jazz,jazz.00049.wav,-165.51665,57.54341,-314.0213,-24.174488,87.27495,30.44331,-17.630268,170.99469,24.825937,23.944822,-53.771423,90.67164,28.404272,16.861277,-15.294447,95.66016,-2.765304,12.077619,-49.304558,35.61038,-1.3249929,13.950576,-35.28717,40.909378,-14.071616,12.229744,-48.066765,27.885529,-4.758404,11.111139,-38.426804,30.955439,-19.20224,9.8420725,-52.174522,7.2264786,-0.6024584,15.475425,-39.953705,46.267513,-11.948311,9.607131,-43.0029,19.12986,-8.32714,9.153184,-48.6112,14.049037,-8.228104,7.919779,-36.05506,19.046572
jazz,jazz.00050.wav,-54.897827,31.65695,-148.735,34.764553,77.32104,18.51882,28.267536,154.82385,8.338181,14.614525,-47.995426,44.38613,31.679045,10.843098,-0.5246323,63.08808,11.310491,9.547786,-25.244503,37.599686,11.7354355,6.9249725,-12.781559,36.13463,7.8756256,6.766999,-14.067251,28.32787,13.472067,6.0255737,-4.5557632,30.536034,-2.214122,6.177839,-21.365292,17.947174,5.5905604,6.7698865,-12.361471,33.432903,1.5235485,6.813175,-16.100098,31.018429,7.4191575,5.839442,-13.929182,27.33923,-0.92256814,5.3586087,-16.669163,15.360268
jazz,jazz.00051.wav,-260.92548,70.58885,-422.05237,-82.27049,138.5347,21.155073,67.330826,185.82275,-16.334736,18.564913,-73.98953,40.78091,49.145832,10.552849,11.325117,79.94989,-5.2526445,14.8076,-40.169876,35.742035,19.349974,5.9164033,-1.7203233,35.584076,2.2014174,10.852958,-33.28853,24.497982,5.547832,7.048971,-15.757502,27.355038,-7.881401,9.534825,-35.12394,24.053501,-0.20591302,5.8729944,-16.965944,16.297483,-1.6223303,6.883366,-22.175472,15.918442,-1.7267847,5.2702293,-20.036549,13.20446,3.9365222,4.9162674,-11.846437,17.92017
jazz,jazz.00052.wav,-91.53226,47.174904,-251.29437,24.605597,82.66672,24.280941,30.82377,179.87296,12.093825,16.462042,-41.524033,57.38369,36.692665,10.560641,-4.498438,63.775528,-0.7732234,11.574168,-38.39865,34.38914,13.448074,8.057384,-6.737344,36.647217,5.6481614,7.4574676,-14.480225,28.082045,9.667837,5.4565024,-9.116231,27.277811,-3.7435045,6.4058523,-25.841652,18.020905,1.8151721,6.631515,-18.677805,24.541363,1.5047324,6.34974,-21.288914,24.330376,1.2590991,7.44734,-23.679346,20.962475,0.8051054,6.1073117,-22.302792,26.418148
jazz,jazz.00053.wav,-141.05447,55.911472,-325.05173,-24.109407,110.755295,29.764322,-5.4194503,167.81323,-27.479687,18.83053,-90.13356,29.99249,51.97261,10.08237,9.542168,77.46426,-8.659801,7.03529,-30.431822,11.431651,28.612816,8.088107,-1.6726389,53.870766,-1.6032472,7.1548505,-22.224173,19.628061,9.656118,6.8595147,-12.563963,33.81034,-11.177464,7.672095,-29.369019,33.099056,6.511756,6.6560917,-12.412806,43.845352,-9.409139,8.289488,-35.704205,37.844936,-0.123499565,8.051581,-37.35909,37.016045,-4.9262433,8.579275,-41.327934,31.215908
jazz,jazz.00055.wav,-260.38052,51.366432,-460.3543,-116.34036,180.59885,22.182281,110.4056,222.94748,-15.351955,24.737402,-82.89618,56.740395,48.54308,14.321783,12.425989,79.488014,-0.07772116,9.085471,-27.019447,27.031116,5.433352,8.2334795,-13.992657,33.748413,6.595534,8.399823,-15.677837,28.244373,-9.157926,7.161741,-29.305618,8.989513,-10.28693,7.2194295,-37.25799,13.956457,-2.9881866,7.614921,-24.873707,14.835972,-5.8197927,7.236148,-28.496876,14.001076,-2.928516,5.6788497,-18.964207,13.279477,-3.6202679,6.1863546,-22.566822,14.69459
jazz,jazz.00056.wav,-37.92366,35.833138,-190.96936,43.903667,65.09798,17.698172,5.289385,150.8363,14.327614,11.209394,-24.859272,53.229534,21.301477,9.2989025,-1.8591808,61.884148,7.49353,7.349582,-17.726995,34.03075,6.316901,7.018321,-12.347255,31.62007,1.9001935,7.6523256,-15.745918,31.853104,6.5574055,6.91484,-13.223184,33.377903,-2.9158833,6.8043356,-20.649776,22.465828,5.5678763,6.98942,-16.483196,29.224148,2.4430566,7.36975,-20.916496,29.04884,2.9960213,7.9790306,-22.443493,29.529144,0.5928096,7.867601,-20.282469,31.029848
jazz,jazz.00057.wav,-248.04065,56.924717,-443.56732,-105.611,125.96372,20.043339,53.34143,183.7351,-12.62705,22.274508,-67.988464,39.085327,30.244604,11.969399,-6.561923,59.316185,-1.0868206,10.141612,-39.639565,30.596212,-2.2237856,8.960294,-27.486645,26.546211,1.9342353,7.362711,-21.05384,22.80049,0.2369827,7.21646,-26.12925,24.532413,2.699163,8.655022,-20.61068,29.395084,-4.4125104,7.5940914,-29.98867,15.989004,-6.465382,9.768239,-37.477516,22.477673,-6.510919,7.3286266,-26.506512,21.125343,-3.995319,8.366268,-29.566666,30.211273
jazz,jazz.00058.wav,-190.61761,55.558575,-333.09082,-69.489395,144.0196,30.809883,25.891556,202.15237,-28.387869,23.768942,-89.79858,37.261017,33.796574,14.657599,-9.690029,84.174614,-1.2907629,8.734996,-29.858936,21.521126,-2.2981572,7.33248,-19.438368,23.08927,-5.6472545,7.1961226,-36.214622,11.261162,-3.6466973,6.2581325,-19.386868,18.78899,-10.5329075,7.12577,-30.512302,16.430485,-2.8500466,6.674264,-27.097036,22.9459,-7.7049165,8.90599,-35.36122,19.697065,-8.587104,6.8215675,-27.131691,17.62837,-5.3027043,7.5192013,-24.993553,19.868343
