chroma_stft_0_mean,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_0_var,chroma_stft_1_var,chroma_stft_2_var,chroma_stft_3_var,chroma_stft_4_var,chroma_stft_5_var,chroma_stft_6_var,chroma_stft_7_var,chroma_stft_8_var,chroma_stft_9_var,chroma_stft_10_var,chroma_stft_11_var,chroma_cqt_0_mean,chroma_cqt_1_mean,chroma_cqt_2_mean,chroma_cqt_3_mean,chroma_cqt_4_mean,chroma_cqt_5_mean,chroma_cqt_6_mean,chroma_cqt_7_mean,chroma_cqt_8_mean,chroma_cqt_9_mean,chroma_cqt_10_mean,chroma_cqt_11_mean,chroma_cqt_0_var,chroma_cqt_1_var,chroma_cqt_2_var,chroma_cqt_3_var,chroma_cqt_4_var,chroma_cqt_5_var,chroma_cqt_6_var,chroma_cqt_7_var,chroma_cqt_8_var,chroma_cqt_9_var,chroma_cqt_10_var,chroma_cqt_11_var,chroma_cens_0_mean,chroma_cens_1_mean,chroma_cens_2_mean,chroma_cens_3_mean,chroma_cens_4_mean,chroma_cens_5_mean,chroma_cens_6_mean,chroma_cens_7_mean,chroma_cens_8_mean,chroma_cens_9_mean,chroma_cens_10_mean,chroma_cens_11_mean,chroma_cens_0_var,chroma_cens_1_var,chroma_cens_2_var,chroma_cens_3_var,chroma_cens_4_var,chroma_cens_5_var,chroma_cens_6_var,chroma_cens_7_var,chroma_cens_8_var,chroma_cens_9_var,chroma_cens_10_var,chroma_cens_11_var,genre
0.41588637,0.34554556,0.34028384,0.37609497,0.5528625,0.43159983,0.24586,0.33150765,0.31537214,0.3461318,0.27990177,0.32087028,0.10652288,0.086825386,0.09461635,0.0961493,0.11997111,0.09702615,0.053832784,0.08316047,0.07276087,0.11476321,0.067685485,0.07032009,0.5802632,0.50326896,0.59772044,0.5752056,0.6886665,0.57557845,0.43524316,0.49673554,0.4960348,0.5635246,0.43347442,0.4789061,0.071994565,0.051215246,0.07611606,0.071555525,0.071387745,0.067728765,0.03820417,0.04110992,0.06271479,0.08253708,0.042556755,0.041832257,0.30020753,0.25294805,0.31414658,0.2957038,0.37824222,0.29464734,0.20477484,0.25660238,0.24686596,0.28189492,0.19344682,0.2313408,0.015057401,0.0031661717,0.0056476532,0.006074194,0.009751846,0.009682879,0.0025159796,0.0040485696,0.0120455315,0.01238676,0.0056180344,0.004759357,disco
0.62271357,0.3912731,0.35393155,0.4308065,0.34982613,0.41967887,0.36344507,0.48481897,0.4531554,0.34321916,0.4077121,0.45202887,0.10458085,0.08388286,0.07669077,0.091040626,0.06216498,0.09249856,0.06109211,0.0924088,0.089912765,0.05149798,0.09535261,0.065241866,0.8513814,0.6532923,0.5918421,0.60332197,0.53796536,0.66534525,0.53925914,0.71713513,0.68456686,0.61872506,0.76359564,0.7532647,0.023116892,0.034305084,0.03033514,0.038366817,0.031499818,0.02934981,0.027364947,0.03931974,0.036649346,0.022596112,0.03757545,0.024860922,0.3902687,0.2688624,0.24294995,0.24347013,0.22795124,0.28839338,0.22767591,0.311345,0.2905038,0.25233987,0.3259742,0.3117098,0.0021204248,0.0013126321,0.00077927584,0.0011271713,0.0012650562,0.0022620962,0.0009512816,0.0028052027,0.0028175397,0.0008102496,0.0035396859,0.0019157956,disco
0.32283556,0.39594206,0.43762735,0.45685008,0.5520724,0.46517092,0.39668155,0.41737667,0.4889279,0.38328874,0.3083729,0.34505132,0.052095115,0.08882072,0.089963935,0.07596627,0.13113125,0.100002065,0.0824787,0.08613307,0.10136513,0.079237655,0.059086014,0.0787396,0.43499213,0.52255905,0.56663454,0.55875635,0.72212404,0.5552923,0.56769013,0.54499316,0.61141044,0.4586421,0.39715874,0.49803707,0.035088867,0.056042694,0.06030546,0.04998182,0.07789483,0.05982953,0.07130611,0.07243407,0.059466317,0.046125557,0.03593508,0.04559884,0.21368946,0.2720205,0.29862958,0.28355068,0.38526124,0.29290903,0.29261416,0.26259986,0.31986195,0.21488295,0.17551456,0.25616464,0.003211459,0.007553563,0.0051171775,0.0027207069,0.010259562,0.0037627618,0.010293995,0.012987968,0.0077376775,0.0029811535,0.0023830172,0.008036371,disco
0.4793613,0.5560316,0.49441668,0.42718545,0.43949717,0.39834815,0.4718463,0.42775935,0.522176,0.56169087,0.65882814,0.6061525,0.064836,0.099786684,0.093514614,0.080397636,0.09105759,0.067046486,0.08602883,0.07044763,0.09244184,0.090218805,0.080087945,0.07461735,0.73402995,0.7595334,0.6948574,0.63358265,0.49098733,0.48407847,0.62203526,0.8358379,0.90113795,0.832365,0.71358454,0.68182206,0.017913226,0.021635437,0.029745711,0.029812628,0.024863267,0.03183099,0.0309006,0.02365263,0.018222159,0.014256289,0.027632352,0.021002205,0.27297622,0.29449433,0.2554559,0.23968558,0.17071557,0.16076462,0.25097704,0.35988438,0.4027659,0.3483168,0.2870779,0.27204645,0.0011911585,0.0014304547,0.001078289,0.0007534416,0.0031831765,0.0041047568,0.0018610593,0.0046193264,0.0025449265,0.003928761,0.0027503446,0.0011412895,disco
0.6477573,0.5290027,0.51411253,0.5567102,0.63319105,0.58292085,0.5214383,0.55941683,0.54322934,0.52965957,0.5351448,0.6645642,0.07049264,0.07380729,0.07918109,0.06633751,0.08111206,0.08098995,0.079960294,0.08971631,0.0781288,0.074730456,0.060499433,0.07501551,0.8168656,0.8838377,0.7786515,0.7063958,0.77945584,0.7977306,0.7884303,0.7939435,0.72249466,0.6477796,0.6308797,0.7068919,0.01703257,0.021034217,0.014140421,0.021360897,0.024358843,0.015887044,0.02412836,0.033676274,0.030848058,0.028148197,0.023148132,0.01893332,0.3161993,0.36709452,0.27400333,0.27218106,0.2901505,0.28238237,0.2883206,0.30372554,0.26379374,0.23941581,0.22261764,0.2796879,0.0025577373,0.0028242937,0.0011887993,0.00071468874,0.0015755526,0.0015207833,0.0021498606,0.003634854,0.0020190238,0.0007369835,0.0015921205,0.0015884707,disco
0.4679529,0.3480287,0.39476734,0.42993844,0.40039903,0.33325455,0.33908477,0.48096934,0.39680967,0.39288187,0.36636803,0.39157727,0.10409845,0.068032466,0.09039106,0.10658915,0.07717615,0.07416043,0.063628756,0.09253637,0.07289707,0.078256436,0.07611085,0.07356969,0.61731446,0.4016354,0.50936484,0.52133805,0.49801898,0.53675,0.4384342,0.635915,0.50612634,0.49970043,0.39562082,0.42453274,0.07304142,0.032082003,0.055738945,0.062262315,0.03857945,0.06183966,0.03943916,0.070582636,0.05753287,0.051022794,0.031263236,0.032168854,0.34025076,0.2032627,0.28226984,0.2876931,0.27532956,0.29609802,0.22800176,0.35976142,0.27029878,0.27323753,0.1986168,0.22376995,0.012367858,0.0031442915,0.00956047,0.017276883,0.0025365634,0.009151921,0.004882404,0.016034083,0.009239681,0.0053398674,0.005176587,0.0036242201,disco
0.4501325,0.3684297,0.35854736,0.39023358,0.3807773,0.48148987,0.42094257,0.40607935,0.38665047,0.3390207,0.32014182,0.31352994,0.11058528,0.07036398,0.08828979,0.10347294,0.08258407,0.11428869,0.08629442,0.09075351,0.09366663,0.07349945,0.075010836,0.05760137,0.6559952,0.5413862,0.5387105,0.5949289,0.58320796,0.63680404,0.5479972,0.5650467,0.48929426,0.47366038,0.52514094,0.5032274,0.063205495,0.04809757,0.04677008,0.06829515,0.047670845,0.059031274,0.053214267,0.04420918,0.048840385,0.040702257,0.042101927,0.029360209,0.3347735,0.2617052,0.25614792,0.28783745,0.28432485,0.3258285,0.26721102,0.28931242,0.2294731,0.2244223,0.2591632,0.2443823,0.011905534,0.008069394,0.0072511067,0.012861591,0.0074198833,0.007751288,0.008590797,0.006719032,0.011276114,0.006608546,0.005792988,0.004708866,disco
0.4983636,0.342142,0.47611472,0.31062824,0.36029023,0.40318346,0.3536347,0.5766755,0.3634947,0.4089777,0.30134183,0.38084444,0.10390372,0.049243584,0.114081815,0.054927833,0.07994786,0.0857524,0.047310896,0.11684672,0.0535216,0.086716294,0.049696654,0.06328726,0.678666,0.5469778,0.6799317,0.57691956,0.6299557,0.6590864,0.5992174,0.8216647,0.5796319,0.64424634,0.54455143,0.5610367,0.049351126,0.028882522,0.039638013,0.04121487,0.039661102,0.04090983,0.036381755,0.038808666,0.030354168,0.03826409,0.03758322,0.03645094,0.31034932,0.23692918,0.3072219,0.25015032,0.27423587,0.29592755,0.26007065,0.38838592,0.2530649,0.28868052,0.24208394,0.24183035,0.009607296,0.0011185462,0.003764629,0.0017271042,0.0025251512,0.004166565,0.0022009534,0.008349143,0.0014374558,0.004050993,0.0035017387,0.0024141863,disco
0.564943,0.37767994,0.39649215,0.34256813,0.4124646,0.44935346,0.41090307,0.5714747,0.3788789,0.42201987,0.43738422,0.39284223,0.118765905,0.041969,0.064834505,0.05825273,0.06877464,0.09118498,0.062789194,0.09710085,0.047959033,0.09319917,0.08641304,0.050451577,0.7580273,0.5415586,0.5440073,0.45630196,0.48156545,0.5230285,0.42663777,0.5724533,0.4184533,0.5206627,0.53119975,0.4887114,0.055755515,0.02662408,0.0425897,0.049615003,0.044540994,0.06421857,0.0376645,0.05238994,0.02741119,0.06553882,0.060253702,0.028813256,0.41488537,0.29099128,0.29325438,0.22794472,0.24530971,0.26862475,0.20975375,0.31430784,0.20825686,0.25676113,0.2821522,0.26457816,0.007632929,0.002540733,0.003443459,0.0071020112,0.008221561,0.009219809,0.0030018308,0.008667157,0.001744377,0.010947664,0.00682729,0.0018576211,disco
0.44562197,0.4441408,0.6390337,0.40141296,0.47790384,0.610575,0.55126673,0.54859,0.39522797,0.44542545,0.4375321,0.427414,0.08110494,0.06535287,0.08410703,0.053957038,0.07901302,0.075244784,0.06778772,0.083693825,0.03639427,0.06810195,0.07991605,0.07239229,0.6737994,0.6658156,0.76112044,0.64967656,0.77842206,0.8082102,0.7085809,0.75883275,0.58263785,0.5947034,0.5971684,0.5755357,0.037225466,0.03792436,0.030310242,0.03127987,0.035165187,0.03651903,0.03245729,0.038398314,0.024153227,0.02947947,0.041640956,0.030745266,0.26813504,0.25812286,0.309969,0.26005873,0.32844633,0.35717833,0.29003054,0.3190197,0.24592122,0.2599282,0.25460982,0.23117153,0.0017954814,0.0007743272,0.0036994126,0.00070785964,0.0044960156,0.0048376247,0.001988596,0.0033159694,0.0003405542,0.002706867,0.004698213,0.00075299013,disco
0.5551003,0.52789396,0.507442,0.47931603,0.32387516,0.3232405,0.3277896,0.47352272,0.33531177,0.2347641,0.4512483,0.45956665,0.12647255,0.070782006,0.088078864,0.12760942,0.06939639,0.0857136,0.07321545,0.12153927,0.06838126,0.049865957,0.085404746,0.06282785,0.7445299,0.6050849,0.6490372,0.5802544,0.43329772,0.4826209,0.5009118,0.64118326,0.5110393,0.4731652,0.5383227,0.49008012,0.075412706,0.04287705,0.05978543,0.07764926,0.03823385,0.06212599,0.05320287,0.05714466,0.042239442,0.04477108,0.049930032,0.033741437,0.3948522,0.321172,0.33246115,0.2821028,0.18452275,0.20913482,0.21351072,0.3368634,0.24959765,0.23494114,0.27521637,0.24767736,0.009983092,0.0039271214,0.0050651073,0.01387778,0.004914935,0.005906329,0.0033304298,0.005841679,0.0012745067,0.0016129747,0.0019942822,0.001665408,disco
0.30501488,0.39782447,0.30505922,0.39751524,0.5853951,0.40318942,0.31009132,0.3280334,0.52926326,0.24157253,0.22420298,0.42262366,0.04667427,0.11094094,0.040787116,0.055165343,0.13558489,0.0702866,0.088982105,0.058774665,0.11245744,0.03928139,0.032970756,0.1002987,0.4110649,0.6065222,0.4376731,0.50472724,0.77507746,0.48920953,0.4865486,0.39835545,0.56293344,0.40713996,0.41179976,0.54037,0.022654552,0.08942849,0.017931612,0.028303402,0.06922607,0.03395586,0.05435591,0.029254753,0.047714777,0.035066865,0.021733064,0.04603133,0.21770711,0.33255973,0.23064265,0.2808969,0.4273313,0.25545636,0.25662524,0.2024035,0.31211814,0.21047223,0.21984604,0.2992874,0.002373156,0.021380555,0.0007672009,0.003630408,0.016321458,0.0012596762,0.0055628205,0.0028480603,0.0065366984,0.0052071465,0.0013487191,0.008357423,disco
0.5157285,0.4109083,0.45749673,0.35298327,0.4038093,0.52251875,0.3345845,0.40741903,0.31008446,0.4560605,0.38664627,0.3404537,0.116186164,0.06478983,0.105725765,0.059218947,0.07195508,0.09925513,0.04627983,0.09083585,0.037381075,0.09607522,0.07498602,0.0723699,0.6045091,0.49589682,0.529454,0.5488554,0.757173,0.74784976,0.72379065,0.72651494,0.62134504,0.6463022,0.58064234,0.63215345,0.043653935,0.026369896,0.030922905,0.02671919,0.037226487,0.04057886,0.03514943,0.047889836,0.038975455,0.046223667,0.053971156,0.06584282,0.24926475,0.20488909,0.23983252,0.24530296,0.3407613,0.33982655,0.3250277,0.3266698,0.26808742,0.28519052,0.23147307,0.2673312,0.0043218024,0.0035731765,0.0030838195,0.0015481049,0.0046264115,0.0047240737,0.004730847,0.007150545,0.0035653184,0.006563585,0.004504391,0.007595469,disco
0.7009883,0.43861106,0.3586826,0.34153703,0.40244302,0.38741514,0.32480976,0.44042534,0.33546144,0.34208867,0.44633773,0.48638967,0.11111677,0.044187516,0.05722622,0.062095452,0.07408558,0.09849908,0.049723353,0.08576809,0.047887474,0.06415323,0.08722517,0.041190002,0.81822854,0.46200103,0.4236763,0.35415238,0.3383118,0.46248657,0.4034581,0.5092279,0.4031456,0.4060664,0.5813008,0.51123923,0.056167956,0.020357547,0.02734714,0.02083515,0.017392788,0.075505026,0.02494673,0.029887207,0.021793354,0.03473015,0.079181984,0.025227193,0.46638557,0.2726912,0.24343212,0.1890375,0.16676782,0.24623479,0.22594856,0.3074935,0.23044132,0.21996443,0.32227314,0.309748,0.020790685,0.0020656162,0.0017300682,0.0032742044,0.003782551,0.015748274,0.0021300605,0.0043571135,0.0011277656,0.0065278653,0.012060416,0.004195597,disco
0.4218189,0.39375418,0.5708181,0.47955945,0.43457806,0.48535603,0.43722564,0.53483737,0.500147,0.5171357,0.4369082,0.40439484,0.07028956,0.062257204,0.1084341,0.08997866,0.09643065,0.0968617,0.07576653,0.108481355,0.07295671,0.09844456,0.07776969,0.06715264,0.6075681,0.5232697,0.68283784,0.68707746,0.7179888,0.55348814,0.42555594,0.6683809,0.56200385,0.6546328,0.6205618,0.6504635,0.03804481,0.03053932,0.047433563,0.05216889,0.061393943,0.03472451,0.025040576,0.062654786,0.038906742,0.046565607,0.036530044,0.034770448,0.27949485,0.2355132,0.32260683,0.3246587,0.34349662,0.2437745,0.15256307,0.30542818,0.24132974,0.29778802,0.27099487,0.29605913,0.004129041,0.0023375114,0.00777806,0.004624724,0.0061508236,0.0023839409,0.0035889088,0.010360138,0.0023824843,0.004712967,0.003031104,0.0034732523,disco
0.42867568,0.37488595,0.43671173,0.35265088,0.38498312,0.3304666,0.4199377,0.52411205,0.4140519,0.41258976,0.38799906,0.5323725,0.08068092,0.07749433,0.08797385,0.051804457,0.09010125,0.057175443,0.0735805,0.112781666,0.0740359,0.07284192,0.06594425,0.099418424,0.6497655,0.53637,0.56367457,0.4415176,0.47287387,0.5422402,0.609394,0.7745186,0.6635906,0.6478791,0.5278544,0.5980611,0.05931129,0.044194724,0.057921153,0.025113072,0.032163806,0.033386797,0.030028928,0.045490313,0.040339414,0.050514717,0.032726478,0.061743647,0.30940014,0.24023499,0.2574546,0.18030596,0.20223695,0.25042215,0.2832263,0.380826,0.32733744,0.31478623,0.23855305,0.27525306,0.008096106,0.005455078,0.010886169,0.004510385,0.0055959593,0.0031542645,0.0023933423,0.010859452,0.005918777,0.006453556,0.0049041975,0.011769702,disco
0.37501016,0.33039984,0.36080676,0.2749396,0.29718974,0.59532535,0.3300201,0.26990348,0.39920604,0.46155176,0.80236495,0.4829846,0.05991281,0.075386904,0.085695095,0.06292238,0.052001186,0.0915722,0.048508175,0.04675848,0.081143215,0.029544936,0.07064875,0.041390225,0.59408444,0.6219864,0.5789853,0.47173685,0.40952578,0.53256214,0.37429884,0.33807382,0.42787486,0.48536223,0.9746257,0.6000389,0.039613348,0.043966264,0.03912265,0.03012072,0.027150134,0.034503505,0.019026868,0.015052106,0.05021162,0.021869635,0.0059619993,0.034202326,0.29954487,0.32594267,0.27891758,0.23455706,0.19964212,0.2707006,0.18288447,0.13424146,0.19259351,0.24452657,0.5200237,0.33568308,0.001722986,0.0027523597,0.0013777168,0.00018963609,0.0010482956,0.0011645883,0.00092608156,0.0019687263,0.0051055118,0.0014525458,0.0038142167,0.005103013,disco
0.38633627,0.45183197,0.4692085,0.4278794,0.5168331,0.48543134,0.6252053,0.4391732,0.31535417,0.3296529,0.34622854,0.49908376,0.047978774,0.077189155,0.07871509,0.06474671,0.11704599,0.058089625,0.11056878,0.07240793,0.06309303,0.07197183,0.053130288,0.08865725,0.55840343,0.64128876,0.70562285,0.62127286,0.7079464,0.62593085,0.75348616,0.6353296,0.4836598,0.46778542,0.4096445,0.6597514,0.027297381,0.03525184,0.039732065,0.040291198,0.051987465,0.039906986,0.043519873,0.036975168,0.032872867,0.04350414,0.024597568,0.060937412,0.25698042,0.292533,0.3317196,0.2810124,0.33055228,0.29638708,0.36763892,0.29135853,0.2024365,0.18118982,0.15602168,0.31071556,0.0021535237,0.004305905,0.00308883,0.0026001153,0.0071627093,0.0044364342,0.005789969,0.002069239,0.0013239348,0.0036742487,0.0034622604,0.007456954,disco
0.38633627,0.45183197,0.4692085,0.4278794,0.5168331,0.48543134,0.6252053,0.4391732,0.31535417,0.3296529,0.34622854,0.49908376,0.047978774,0.077189155,0.07871509,0.06474671,0.11704599,0.058089625,0.11056878,0.07240793,0.06309303,0.07197183,0.053130288,0.08865725,0.55840343,0.64128876,0.70562285,0.62127286,0.7079464,0.62593085,0.75348616,0.6353296,0.4836598,0.46778542,0.4096445,0.6597514,0.027297381,0.03525184,0.039732065,0.040291198,0.051987465,0.039906986,0.043519873,0.036975168,0.032872867,0.04350414,0.024597568,0.060937412,0.25698042,0.292533,0.3317196,0.2810124,0.33055228,0.29638708,0.36763892,0.29135853,0.2024365,0.18118982,0.15602168,0.31071556,0.0021535237,0.004305905,0.00308883,0.0026001153,0.0071627093,0.0044364342,0.005789969,0.002069239,0.0013239348,0.0036742487,0.0034622604,0.007456954,disco
0.37549043,0.35759544,0.47837618,0.45156032,0.61405116,0.4705206,0.45571354,0.46837425,0.46523315,0.5391836,0.41752243,0.4359,0.06781506,0.05738088,0.09573917,0.0678316,0.10016786,0.0959084,0.086573616,0.08338402,0.06938312,0.10550394,0.071558096,0.07042345,0.62758625,0.6266762,0.68478006,0.7179974,0.8132463,0.71344644,0.6379248,0.61734873,0.5711877,0.6926696,0.55496675,0.6742902,0.039146315,0.042890623,0.041432124,0.043628618,0.03267201,0.04786355,0.028263744,0.028171437,0.02491552,0.040259033,0.027807683,0.03958735,0.25454655,0.24844263,0.28576684,0.3065941,0.3698816,0.301225,0.28695038,0.2737727,0.24484952,0.29331946,0.23815337,0.28026763,0.0014828675,0.0015988396,0.0017331806,0.003870048,0.007051627,0.004339123,0.0027145233,0.0027131035,0.0009377737,0.002473726,0.00082103576,0.0019882913,hiphop
0.49321443,0.5511517,0.71304095,0.80434954,0.62522304,0.4158607,0.29882807,0.24181683,0.26997653,0.33026218,0.34773886,0.39502704,0.05409341,0.041234516,0.057901416,0.072735645,0.04209195,0.050798338,0.054795574,0.06052449,0.077442005,0.086332396,0.06997523,0.048443884,0.263594,0.30580625,0.998194,0.35070163,0.3155104,0.26254585,0.2526048,0.26466364,0.23108335,0.23788331,0.24978796,0.25530222,0.02067511,0.014569565,0.00018949599,0.053271588,0.040679596,0.03075377,0.026153922,0.022134842,0.01769447,0.016024552,0.018531775,0.020890493,0.20229794,0.26519296,0.71481234,0.2625203,0.20994541,0.16138375,0.15306379,0.17656322,0.15013209,0.17159595,0.18470803,0.18714693,0.0026458679,0.0019212577,0.009922397,0.009478374,0.00863468,0.0062843724,0.006518345,0.00452697,0.0042008953,0.003229426,0.0021835314,0.0034778186,hiphop
0.39225036,0.40130436,0.41632864,0.37566838,0.34371802,0.37097108,0.30665502,0.2878972,0.36184502,0.46989202,0.6071159,0.517295,0.0764277,0.08570204,0.09349537,0.09567923,0.08057687,0.08245564,0.07453126,0.065701865,0.064503856,0.085908905,0.122424744,0.09036217,0.49809474,0.53498745,0.59475225,0.5125219,0.40793982,0.4448709,0.389842,0.39748332,0.4303745,0.48878288,0.8297103,0.48558882,0.061955534,0.060122047,0.074376,0.06353936,0.05177847,0.05063247,0.04527305,0.045233607,0.044189792,0.04564379,0.05876479,0.045658,0.2592482,0.2908186,0.33343223,0.26844582,0.191846,0.23947282,0.17858583,0.19043402,0.2180712,0.2741813,0.47145066,0.2585778,0.008268099,0.003885143,0.008525411,0.007961983,0.0078766495,0.0030071689,0.0052213417,0.0070844856,0.0045958627,0.0033763095,0.028301243,0.0027022287,hiphop
0.57149565,0.5505547,0.58162844,0.50562805,0.38393173,0.34286752,0.3355492,0.3340511,0.33598715,0.49890006,0.5551941,0.6111458,0.09865455,0.088644445,0.09475316,0.07949252,0.06894774,0.06916884,0.061399143,0.06585534,0.057218157,0.09520042,0.08137341,0.10481897,0.68367475,0.73742104,0.5062455,0.58407,0.32574838,0.32107574,0.3617982,0.40648833,0.42186555,0.44794065,0.6255276,0.65425426,0.06407083,0.07305941,0.042985216,0.07501948,0.018445482,0.017867584,0.019580806,0.01926806,0.024605162,0.03152568,0.07625036,0.07062509,0.38813657,0.3969059,0.27593422,0.3241664,0.13286398,0.12592095,0.17822593,0.21943367,0.21275355,0.21493761,0.32284686,0.37185255,0.004508984,0.0075827152,0.009057675,0.016279582,0.0018288022,0.0021353012,0.001997493,0.000598544,0.0010157421,0.0021519745,0.007103084,0.008941032,hiphop
0.40285307,0.3771098,0.47044724,0.41028294,0.47131994,0.45537406,0.39368525,0.46964008,0.528683,0.52190363,0.4573176,0.43349352,0.06650945,0.071849845,0.114478655,0.08022811,0.09140539,0.09678203,0.07410398,0.09976849,0.12671663,0.11396786,0.085426174,0.07563891,0.29464465,0.32059816,0.47985834,0.44589397,0.430302,0.42052898,0.41902286,0.54698193,0.72282976,0.7330968,0.45330647,0.34025267,0.030495033,0.038084652,0.10431549,0.068474844,0.06470059,0.052672833,0.041486334,0.055838935,0.06991836,0.061949793,0.0302125,0.03932657,0.11530175,0.1331126,0.23975082,0.22762573,0.22283258,0.22537172,0.21939653,0.3289196,0.40966135,0.4385377,0.27293563,0.15184395,0.008324792,0.009141083,0.033094343,0.017430276,0.010169331,0.007965589,0.0041301167,0.009664816,0.009848805,0.014688095,0.011438776,0.009338692,hiphop
0.43487054,0.4696845,0.48310345,0.47975886,0.4878191,0.5239951,0.5371998,0.541391,0.5058325,0.54430175,0.45666578,0.42430168,0.074222066,0.07645652,0.08566382,0.086417355,0.07219596,0.08515276,0.07908025,0.08901486,0.07903755,0.089074016,0.07408609,0.0681412,0.43909672,0.48961094,0.49191767,0.5024842,0.66904455,0.62069046,0.7050094,0.78410965,0.570909,0.54318964,0.5092881,0.49305266,0.04848006,0.060877476,0.07569445,0.065549985,0.044300273,0.047345657,0.057625614,0.050073,0.022993382,0.06093259,0.06412923,0.039879773,0.17871863,0.21811458,0.2036603,0.22611637,0.33478707,0.31592068,0.35527846,0.398213,0.27951375,0.23921376,0.22778514,0.2178437,0.009055726,0.006768816,0.014592318,0.00924638,0.003571377,0.010309805,0.010674697,0.0106854625,0.0011886474,0.007333365,0.009904463,0.0031707238,hiphop
0.4253649,0.3998857,0.4121594,0.48367321,0.5282622,0.42201656,0.38719505,0.42968538,0.49120003,0.56754935,0.5249425,0.49936065,0.082778305,0.08375688,0.07172173,0.08769844,0.09870514,0.07736898,0.06862786,0.073419414,0.08904805,0.12527403,0.08459075,0.08826694,0.48385942,0.45383707,0.45061553,0.6439428,0.5745616,0.6622756,0.8307103,0.74144995,0.6756394,0.5959726,0.5717255,0.46229425,0.025742644,0.032549612,0.031452697,0.06589804,0.041497707,0.039745603,0.05099931,0.04101586,0.052479662,0.04315367,0.031984463,0.026670266,0.22326119,0.18102632,0.1747614,0.29272997,0.26539826,0.30431512,0.40182403,0.35305643,0.3084581,0.2583166,0.24959616,0.19974159,0.0024454098,0.008065775,0.010677053,0.01571324,0.0059707095,0.0075467075,0.0055931695,0.01132431,0.008394984,0.0073775686,0.002357172,0.0024612471,hiphop
0.38821185,0.37673894,0.42931482,0.53075814,0.6233508,0.37439674,0.3315267,0.3520699,0.41296372,0.48875007,0.44899797,0.43483225,0.078450695,0.07082685,0.10171078,0.092979595,0.1011744,0.06312312,0.06289801,0.0652365,0.07772714,0.10113612,0.08652724,0.08601309,0.54577136,0.51110405,0.5172404,0.6187614,0.6881262,0.3716837,0.33350113,0.4252729,0.5783925,0.83988935,0.6174874,0.60082793,0.0511609,0.043825075,0.04878556,0.07004606,0.06848633,0.028569767,0.020470867,0.031401508,0.041503612,0.046003103,0.054166965,0.060572736,0.25424677,0.23930232,0.23336703,0.31733036,0.35321873,0.1458137,0.09779824,0.19926883,0.2812115,0.44561443,0.31342387,0.29155073,0.0030335286,0.0018454033,0.0019745186,0.0087974565,0.013517364,0.0032546427,0.0035443704,0.005102691,0.002364641,0.0165909,0.0031839346,0.003538633,hiphop
0.39989918,0.35146874,0.32045195,0.37902328,0.4239903,0.43623376,0.4841399,0.5075426,0.5721115,0.55972666,0.5111297,0.49762335,0.07147568,0.05922031,0.05222959,0.079692125,0.09396345,0.082210675,0.07886918,0.07277607,0.09087908,0.1156573,0.096669056,0.090542704,0.34767824,0.33845404,0.35382178,0.43879768,0.41935608,0.42487362,0.45404756,0.5399338,0.56438816,0.62537813,0.5156167,0.46455622,0.04104989,0.04311957,0.048918284,0.09418484,0.07435558,0.07228257,0.07067689,0.08527534,0.06852157,0.09807871,0.06551079,0.06915798,0.16758034,0.16500668,0.16913502,0.22114007,0.2195815,0.22215527,0.25003666,0.32913795,0.35479242,0.36500967,0.31037837,0.2651881,0.005398523,0.0054225787,0.006176983,0.018484913,0.013539891,0.018572407,0.019515935,0.020037094,0.013443208,0.03004085,0.012351359,0.010007993,hiphop
0.6223043,0.53011316,0.54069346,0.59571886,0.6398888,0.63594234,0.5602837,0.48081517,0.44367272,0.46527228,0.559535,0.65282315,0.07675693,0.059904005,0.0692155,0.082299106,0.07908233,0.06641147,0.057337064,0.06698571,0.062244494,0.06607788,0.065392375,0.09788166,0.6043444,0.58315045,0.62441385,0.7360637,0.80315495,0.5230666,0.5029956,0.5278961,0.510711,0.50097376,0.5440497,0.6018753,0.07823892,0.065725416,0.069744736,0.031821296,0.03748301,0.058568403,0.05598707,0.052717377,0.053964548,0.061950974,0.056523114,0.037885904,0.27130097,0.25273293,0.28985918,0.36635643,0.40865198,0.2254019,0.2109898,0.24666789,0.22826044,0.20729479,0.23941897,0.285423,0.008085116,0.0043426985,0.007250748,0.0081265755,0.023284305,0.0069538434,0.008486618,0.0038808482,0.0027199548,0.0073564476,0.0030266417,0.0037467803,hiphop
