mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_var,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,genre,filename
-376.71182,119.157196,-2.948569,48.497326,13.156253,21.246124,0.022175541,8.012308,-0.405818,2.3731847,-0.034592725,0.8998019,1.6660528,3311.7803,392.02713,439.77896,92.72437,106.35552,83.64067,88.061386,53.031998,95.770584,49.678623,64.505226,37.04111,56.396873,jazz,data\genres_original\jazz\jazz.00020.wav
-174.72078,75.8943,-12.799819,52.615498,-29.40738,22.755056,-22.368855,18.625555,-24.709671,21.171358,-13.808962,13.011256,-7.8632345,1373.6348,680.8283,273.48776,69.620834,58.78046,46.99317,56.118317,31.153952,45.663887,41.729137,27.314457,32.0129,26.120422,jazz,data\genres_original\jazz\jazz.00021.wav
-298.75613,112.07628,6.4888177,28.38917,-6.7709866,16.645588,-11.807551,12.744363,-8.340971,13.893223,-4.237726,2.317613,-4.329582,1554.9755,390.28247,320.89825,105.76837,101.059784,61.902504,82.039276,48.866817,47.399956,64.28025,111.89061,126.388306,120.86395,jazz,data\genres_original\jazz\jazz.00022.wav
-188.1169,98.61235,-11.277219,47.221462,-20.341473,18.784271,-15.795817,13.686597,-15.463714,17.43076,1.0079583,18.28063,4.641811,1627.6034,540.4157,174.87909,88.42697,64.50969,34.41722,50.516422,49.821438,59.958187,62.413357,96.001144,98.1123,116.968094,jazz,data\genres_original\jazz\jazz.00023.wav
-202.62045,105.849625,-20.564375,43.892128,-14.27648,25.298754,-15.593871,15.321755,-13.293831,12.2762575,-8.766582,10.16218,-1.8646472,3002.8801,677.40344,526.76807,171.27739,86.94274,49.210335,68.668365,61.780575,58.847343,61.917103,64.3142,59.622654,64.97049,jazz,data\genres_original\jazz\jazz.00024.wav
-237.67996,108.312355,2.0402796,41.773415,-10.450012,16.938732,-8.598847,12.791259,-9.114674,15.943176,-6.5168304,7.1786137,-8.255826,3500.8005,383.9266,412.01633,142.25517,105.62018,57.569157,49.704727,48.174263,56.774597,95.161156,94.19472,99.36013,105.16035,jazz,data\genres_original\jazz\jazz.00025.wav
-414.08255,104.827614,-7.8329196,37.852913,0.19328839,23.407959,-7.2962813,5.7442174,-1.0660864,8.488759,-5.5004673,0.877302,-1.4534107,4343.901,1120.869,913.5048,174.57712,223.98138,133.54123,95.2183,95.38984,86.83131,51.857998,49.777237,50.11676,89.30453,jazz,data\genres_original\jazz\jazz.00026.wav
-262.10797,108.99054,-6.340923,55.173943,-10.668641,18.520815,-4.25078,18.553394,-19.70442,17.577572,-10.98687,11.923827,-3.4338589,1959.5504,227.99382,404.1706,56.83865,54.92678,56.591084,41.266342,29.679052,67.71143,32.968555,34.90963,33.736164,38.759716,jazz,data\genres_original\jazz\jazz.00027.wav
-233.78688,108.448845,-10.692217,38.697773,-10.757062,14.163576,-16.255836,10.371212,-20.810993,10.070447,-12.022905,7.7604136,-12.0275345,2072.1174,258.93744,458.04758,148.39635,56.643036,78.12646,38.4125,34.490593,34.527294,38.889687,54.933556,56.66789,61.820404,jazz,data\genres_original\jazz\jazz.00028.wav
-232.95944,93.831406,-16.192348,49.591522,-13.951524,13.50087,-11.832385,13.296763,-25.825914,17.382801,-13.31809,9.286802,-5.4947696,1298.6578,334.4533,272.7967,101.67335,86.00032,69.66378,45.35232,34.203102,45.620605,32.738113,24.473055,36.62068,45.486427,jazz,data\genres_original\jazz\jazz.00029.wav
-319.02478,115.672615,-23.037462,52.595093,-12.8111315,14.634927,-8.212764,0.30544892,-23.86931,10.836662,-9.588441,7.4765005,-4.249779,2530.5928,846.27203,543.5265,163.47076,144.20302,68.49141,69.69925,59.463253,83.013,68.70083,60.582016,87.518234,86.301544,jazz,data\genres_original\jazz\jazz.00030.wav
-237.51991,115.94363,-15.43163,47.1034,-13.503622,18.200197,-13.963652,15.332401,-17.526098,13.422291,-6.228496,8.632212,-7.2494073,1571.7795,288.42136,460.77823,84.6504,44.574837,41.432,39.08331,26.733294,29.686258,28.643162,41.177742,58.928123,40.368786,jazz,data\genres_original\jazz\jazz.00031.wav
-305.4654,121.930756,2.6112542,36.931583,-8.555872,17.913818,-9.265582,10.559932,-9.93475,2.3150373,-12.682137,0.3106361,-8.614856,3648.5413,737.356,187.6212,85.276474,76.812706,70.21452,72.698524,55.510273,61.367992,54.613194,69.794395,42.874485,93.36684,jazz,data\genres_original\jazz\jazz.00032.wav
-261.82486,139.53577,-17.112345,49.890068,-5.8632746,19.849518,1.8529809,5.7118235,-7.836344,-0.4240012,-1.2595353,-2.1943364,4.4571304,4904.9287,433.7819,374.26672,116.41077,241.2822,37.079605,126.43255,48.857403,94.51545,34.782272,46.162457,28.114374,24.450514,jazz,data\genres_original\jazz\jazz.00033.wav
-146.37517,118.19466,-34.673393,58.782375,-14.961517,34.299007,-6.591182,13.8928995,-14.637521,9.193353,-11.336161,1.0952282,-5.4995704,2848.117,634.0434,394.59436,130.72723,69.564926,53.70988,60.320633,45.35228,76.03636,71.21105,74.744316,82.57913,78.91528,jazz,data\genres_original\jazz\jazz.00034.wav
-261.9065,182.52736,-16.897043,49.855297,-1.2192538,6.3459206,5.9968686,-8.87631,-10.314593,-3.20355,-5.370093,-3.5455356,-2.8951979,2606.2166,458.95117,651.4692,228.7089,91.04131,67.5805,71.14049,55.377403,56.920967,61.1333,52.662968,33.228058,39.03833,jazz,data\genres_original\jazz\jazz.00035.wav
-196.93747,152.82791,-36.87057,41.80115,-8.697372,4.414522,-11.569147,1.4216535,-14.735709,0.4733049,-10.165451,-6.9279656,-6.249939,2874.8735,804.6832,639.9534,277.23557,114.541954,68.95923,70.91308,51.705643,53.269733,54.47553,91.250015,50.4323,55.613495,jazz,data\genres_original\jazz\jazz.00036.wav
-198.47012,140.68791,-18.40507,30.508652,-6.6951494,15.7164755,-0.7360028,7.2920203,-6.5887923,6.0721865,-5.131031,3.4454892,-2.8457658,2131.7715,438.9155,448.24265,225.45229,77.95195,79.944534,61.956543,65.10693,61.56987,62.40277,48.33885,52.500156,67.68467,jazz,data\genres_original\jazz\jazz.00037.wav
-179.60382,124.33756,-29.747345,45.366802,-10.197358,17.786072,-8.814063,12.764595,-10.758047,8.61604,-12.397632,3.39003,-12.025345,2773.3308,300.98294,531.7346,248.2375,84.91217,74.8526,48.363884,61.102608,48.652824,44.245953,41.727757,47.473156,42.430725,jazz,data\genres_original\jazz\jazz.00038.wav
-237.32549,146.8242,-24.415499,64.26624,-10.8137045,3.2741916,-1.3289615,2.707299,5.143976,0.40130147,9.623003,2.5155437,3.1190052,5125.2183,240.66241,550.88245,197.7105,330.75876,147.88239,211.68639,176.94984,80.029724,113.2167,136.8075,155.48073,94.05398,jazz,data\genres_original\jazz\jazz.00039.wav
-179.8,147.75923,-20.459309,58.603146,-23.800596,2.4622712,-3.1939633,-9.311168,-5.76392,-0.4222122,-8.364213,3.0939608,-6.8591576,1254.766,614.6404,507.60406,388.2819,175.37405,180.97696,129.75166,87.77799,74.325005,79.276115,65.667244,77.30152,71.1238,jazz,data\genres_original\jazz\jazz.00040.wav
-216.33937,135.02339,-35.487026,61.59968,-14.557851,11.047007,1.2091343,10.954964,-8.300718,-1.4434433,0.11894794,8.277707,-4.579705,7644.7812,384.85956,866.9371,153.12144,217.93465,94.77686,73.83613,100.94875,106.60555,113.74958,111.23235,151.17154,111.734245,jazz,data\genres_original\jazz\jazz.00041.wav
-206.79463,141.81705,-13.789803,49.32459,-24.800514,11.800834,-12.790984,-16.55076,-8.390814,-1.2141522,-7.660741,-1.3785262,-9.349154,4666.453,532.18744,530.96606,160.81558,204.2182,117.48508,98.279945,94.592575,64.38965,44.089237,49.336693,30.676147,51.042995,jazz,data\genres_original\jazz\jazz.00042.wav
-173.19873,111.66873,-35.907608,45.83885,-11.437211,19.691479,-8.076202,17.946383,-8.960496,14.693592,-10.340895,4.678985,-11.800859,3003.4849,465.8952,525.50085,208.3677,82.35532,106.85361,90.33597,90.39575,219.1846,96.42809,81.233086,104.05149,88.328575,jazz,data\genres_original\jazz\jazz.00043.wav
-246.96924,168.01538,-19.797491,21.995052,-0.7389043,15.092532,-1.2764798,4.740402,-2.0533223,6.5338626,-1.3891007,5.62546,-0.2856671,3601.0503,794.12714,623.52795,204.01663,137.26694,101.72833,91.103935,94.83485,78.49487,64.25916,65.37692,84.80716,111.04135,jazz,data\genres_original\jazz\jazz.00044.wav
-231.30544,174.38911,-19.74983,47.356174,-1.9784858,6.66748,-1.1242052,-5.4987464,-13.734889,-3.6913314,-6.3084717,-1.4986175,-2.635248,2867.6304,365.32114,537.5686,144.28534,71.83535,51.000237,64.31744,39.033394,58.758194,45.829014,49.677803,32.45945,33.253696,jazz,data\genres_original\jazz\jazz.00045.wav
-204.23126,147.6004,-25.210436,49.352486,-15.658071,2.7013893,-7.84962,-10.641352,-4.8027873,-3.6693342,-3.5079243,1.5647384,1.4762619,4034.5005,253.69917,516.10065,116.1867,150.56647,167.49318,89.468285,60.138783,79.74868,74.5223,57.4395,54.689556,105.15225,jazz,data\genres_original\jazz\jazz.00046.wav
-201.77866,109.287796,-15.506362,44.262638,-11.043765,18.838415,-11.305835,18.402468,-18.90308,11.2136755,-11.905747,6.9541726,-11.655336,2150.835,517.39404,188.08582,75.513535,58.825634,50.888596,54.31098,39.184063,37.41166,42.709274,33.827667,27.938856,30.517256,jazz,data\genres_original\jazz\jazz.00047.wav
-204.78166,117.437454,-20.935831,42.01605,-10.355554,19.221495,-11.642017,7.983561,-20.268,8.788082,-11.700527,5.1742783,-11.235282,1650.203,328.4434,139.05463,81.23364,89.59743,77.84983,65.85991,42.171955,48.262516,52.665386,70.98743,80.873405,64.96342,jazz,data\genres_original\jazz\jazz.00048.wav
-165.51665,87.27495,24.825937,28.404272,-2.765304,-1.3249929,-14.071616,-4.758404,-19.20224,-0.6024584,-11.948311,-8.32714,-8.228104,3311.2444,926.79517,573.3545,284.30267,145.86887,194.61858,149.56664,123.45741,96.866394,239.48878,92.296974,83.78077,62.722897,jazz,data\genres_original\jazz\jazz.00049.wav
-54.897827,77.32104,8.338181,31.679045,11.310491,11.7354355,7.8756256,13.472067,-2.214122,5.5905604,1.5235485,7.4191575,-0.92256814,1002.16254,342.94672,213.58434,117.57276,91.16022,47.955246,45.79227,36.30754,38.165695,45.831364,46.419357,34.09908,28.71469,jazz,data\genres_original\jazz\jazz.00050.wav
-260.92548,138.5347,-16.334736,49.145832,-5.2526445,19.349974,2.2014174,5.547832,-7.881401,-0.20591302,-1.6223303,-1.7267847,3.9365222,4982.7856,447.5371,344.65598,111.36261,219.26503,35.003826,117.78669,49.687996,90.9129,34.492065,47.38073,27.775316,24.169685,jazz,data\genres_original\jazz\jazz.00051.wav
-91.53226,82.66672,12.093825,36.692665,-0.7732234,13.448074,5.6481614,9.667837,-3.7435045,1.8151721,1.5047324,1.2590991,0.8051054,2225.4717,589.5641,270.9988,111.527145,133.96136,64.92143,55.613823,29.773417,41.034943,43.97699,40.3192,55.462875,37.299255,jazz,data\genres_original\jazz\jazz.00052.wav
-141.05447,110.755295,-27.479687,51.97261,-8.659801,28.612816,-1.6032472,9.656118,-11.177464,6.511756,-9.409139,-0.123499565,-4.9262433,3126.0925,885.9149,354.5889,101.654175,49.495304,65.41747,51.191887,47.05294,58.861042,44.303555,68.71561,64.827965,73.603966,jazz,data\genres_original\jazz\jazz.00053.wav
-260.38052,180.59885,-15.351955,48.54308,-0.07772116,5.433352,6.595534,-9.157926,-10.28693,-2.9881866,-5.8197927,-2.928516,-3.6202679,2638.5105,492.05365,611.9391,205.11346,82.54579,67.790184,70.55702,51.29053,52.12016,57.987022,52.36184,32.249332,38.270985,jazz,data\genres_original\jazz\jazz.00054.wav
-37.92366,65.09798,14.327614,21.301477,7.49353,6.316901,1.9001935,6.5574055,-2.9158833,5.5678763,2.4430566,2.9960213,0.5928096,1284.0137,313.22528,125.65053,86.46959,54.016357,49.25683,58.55809,47.815018,46.298985,48.851994,54.313213,63.664932,61.899147,jazz,data\genres_original\jazz\jazz.00055.wav
-248.04065,125.96372,-12.62705,30.244604,-1.0868206,-2.2237856,1.9342353,0.2369827,2.699163,-4.4125104,-6.465382,-6.510919,-3.995319,3240.4233,401.7354,496.15372,143.26653,102.852295,80.28687,54.20951,52.077297,74.9094,57.670227,95.4185,53.708767,69.99444,jazz,data\genres_original\jazz\jazz.00056.wav
-190.61761,144.0196,-28.387869,33.796574,-1.2907629,-2.2981572,-5.6472545,-3.6466973,-10.5329075,-2.8500466,-7.7049165,-8.587104,-5.3027043,3086.7551,949.24884,564.9626,214.84523,76.30015,53.765263,51.78418,39.164223,50.776596,44.5458,79.31666,46.533783,56.53839,jazz,data\genres_original\jazz\jazz.00057.wav
-179.79295,114.698,28.397093,36.0584,11.13554,12.761848,3.7982714,8.478696,-0.06284362,5.388269,1.0202452,2.6880953,-3.7270627,4183.6323,830.2643,514.4346,106.92351,88.76766,80.93094,69.009476,69.306305,112.18678,74.66681,69.1953,52.360462,68.22872,jazz,data\genres_original\jazz\jazz.00058.wav
-190.4065,129.51292,-7.8296256,20.722414,2.1996531,7.7903314,6.1863093,1.3470622,-1.5960288,2.017078,-1.9909496,1.1614684,-1.3529067,2346.8635,556.2487,439.55685,198.70816,64.38284,65.238976,46.2702,56.081135,53.406116,48.523575,42.37384,44.666164,60.980484,jazz,data\genres_original\jazz\jazz.00059.wav
-23.793097,82.98356,2.3204923,29.46328,6.617261,6.4766674,-0.70654213,6.221644,-3.372559,5.6579247,-0.3649514,3.1989357,-0.21585414,1401.183,281.33304,234.2492,95.59074,50.831463,53.10217,47.30557,46.70608,44.7714,43.43155,37.367237,40.041218,49.709923,jazz,data\genres_original\jazz\jazz.00060.wav
-168.13132,108.280045,-14.153984,30.439228,3.8875532,4.680405,3.1929495,1.9267527,-1.1429434,0.23423406,-5.2528405,-2.556729,-7.2262635,2929.1843,352.18674,566.5141,218.59982,71.741554,58.062946,44.439777,49.011467,45.861458,35.425213,38.434967,37.714165,37.686974,jazz,data\genres_original\jazz\jazz.00061.wav
-50.615818,85.04832,3.5498574,22.806694,-1.5829431,6.1165333,2.354721,3.6508038,-1.8693411,4.322984,1.0399419,0.79456073,-0.7855246,1054.1794,222.07066,241.66528,63.33454,57.324818,33.11951,29.03685,30.267431,32.030594,36.131527,37.2322,46.77914,33.599163,jazz,data\genres_original\jazz\jazz.00062.wav
-69.57057,125.992775,-5.1503735,30.77484,8.313545,5.0850725,-3.913447,5.374507,-10.77791,9.031306,-8.25954,4.7895656,-5.1246743,1539.7289,308.99594,333.62064,62.610294,43.67504,33.34314,31.842592,32.530712,29.122862,26.480423,32.195633,32.895725,37.007553,jazz,data\genres_original\jazz\jazz.00063.wav
-235.76547,144.76729,-22.573074,62.554108,-9.30633,2.0314922,-0.33484924,1.9981356,5.5365386,0.30647504,9.452853,2.900288,2.563639,5288.5874,292.12872,495.1948,173.15398,294.4413,145.94269,194.69121,165.86789,76.565346,109.84462,137.25688,152.49706,94.13381,jazz,data\genres_original\jazz\jazz.00064.wav
-118.444305,122.29463,-12.950322,26.842342,4.370559,6.8966103,-6.8170652,-0.3957851,-8.276583,-5.0274334,-4.3593554,0.33117363,-4.525175,1570.2837,726.76746,217.09972,61.688694,78.84083,74.06818,43.28258,54.71182,75.04546,90.48187,101.35165,131.18501,109.89609,jazz,data\genres_original\jazz\jazz.00065.wav
-177.28923,144.32109,-17.248318,55.66755,-21.235043,0.34852907,-1.5764662,-10.4123125,-5.180942,-0.5102532,-8.733682,3.8595126,-7.9607005,1319.8007,710.79785,496.8638,387.47284,150.58244,165.52736,117.899086,83.31725,76.76125,71.64507,61.2998,74.91443,68.90196,jazz,data\genres_original\jazz\jazz.00066.wav
-204.40417,138.56189,-10.771317,46.531643,-22.296581,9.674001,-11.094681,-17.79282,-7.5867662,-1.6089342,-7.6591063,-1.0280541,-9.978247,4915.2056,692.2209,443.95184,124.354454,146.1654,90.3221,69.2653,104.94312,60.456764,40.944733,34.877403,30.819092,44.714333,jazz,data\genres_original\jazz\jazz.00067.wav
-159.17877,92.01376,-16.731047,27.372526,6.108614,3.2374399,7.151189,4.027298,3.5904977,3.537207,-0.5802278,-3.7204585,-4.718692,3108.8926,526.61523,535.7506,222.92075,79.3221,99.27802,88.53432,96.40103,203.33942,95.38406,73.91689,94.98579,88.52209,jazz,data\genres_original\jazz\jazz.00068.wav
-237.89583,155.84558,-9.223945,13.184577,6.6045504,8.891064,3.9869585,0.26179367,1.750626,3.356517,1.1839762,3.6197555,1.1614975,3763.5386,976.2189,600.3925,159.06479,78.85767,63.931076,51.26904,61.63539,52.619507,49.073425,46.02781,74.26799,95.890785,jazz,data\genres_original\jazz\jazz.00069.wav
-228.37425,170.4156,-16.073597,43.94548,1.099621,3.997021,1.0797172,-7.2045374,-12.516271,-4.418202,-6.0617275,-1.3315177,-3.1522164,3049.074,438.2611,454.38794,111.44369,55.164303,47.585148,61.989494,30.365108,47.01553,40.132675,41.06901,34.466652,33.274372,jazz,data\genres_original\jazz\jazz.00070.wav
-202.82185,145.7447,-23.561142,47.848927,-14.353488,1.6448873,-7.065911,-11.128286,-4.6043057,-3.6093202,-3.7902675,2.0428386,0.84764117,4151.078,283.02634,465.44315,105.61018,124.07995,157.95978,82.1144,58.45092,76.7601,72.38373,56.29285,54.65656,105.510704,jazz,data\genres_original\jazz\jazz.00071.wav
-84.05484,63.09341,5.6130195,24.932241,6.1947927,-2.9102547,-0.3693891,-1.0819333,-4.2484245,-2.3233378,1.5739509,1.9415085,1.5482019,1931.5216,297.19446,462.4111,98.122314,68.67248,73.200745,56.813297,50.971046,52.071526,36.387005,35.476456,35.06968,42.81158,jazz,data\genres_original\jazz\jazz.00072.wav
-149.20642,79.080246,2.0129538,27.603146,0.3204935,1.7403431,-3.6078987,-0.16264431,-5.0342765,1.2452917,1.1467863,-0.6147799,1.8223752,4072.1353,753.379,819.10034,125.98709,108.71335,73.01045,84.369934,46.55424,42.710938,39.205063,40.12657,35.578014,48.358192,jazz,data\genres_original\jazz\jazz.00073.wav
-78.206566,63.23094,-1.6779568,21.02095,4.4600124,-3.5970638,-1.5601112,-3.0758893,-6.07666,-1.9537258,1.7829208,-1.2087538,0.94777805,1643.49,286.28024,410.688,71.60251,76.72247,52.431168,44.19213,56.767826,37.46772,34.88666,34.85054,43.40456,30.288137,jazz,data\genres_original\jazz\jazz.00074.wav
-154.33812,110.678246,-22.29611,21.155048,4.270861,4.7511244,-4.084911,-1.0139267,-6.4087462,-9.243103,-3.6306064,-5.5059047,0.5389927,3352.72,508.6015,748.8134,174.93393,110.087494,83.93895,71.745224,51.57659,89.8063,45.161804,35.91748,34.33932,42.3595,jazz,data\genres_original\jazz\jazz.00075.wav
-77.04768,64.53718,-2.8516345,28.523897,4.68933,-2.8045924,-5.941858,1.9067209,-5.199494,-2.319647,-2.9380128,-6.1523376,-0.76270944,1590.7325,476.02237,307.4099,88.87121,74.99489,44.707047,60.59941,31.852692,43.26582,36.078003,70.138084,52.890297,34.11811,jazz,data\genres_original\jazz\jazz.00076.wav
-141.47614,70.87621,-0.5249315,33.563366,1.4298356,-9.1653805,0.7725241,0.5435524,-9.180862,-2.561381,4.0683784,-2.233298,-0.69560075,3582.8008,593.76605,632.75415,159.1411,126.04128,136.9344,62.960773,83.85571,100.43499,66.48462,40.582615,62.61149,40.612377,jazz,data\genres_original\jazz\jazz.00077.wav
-163.56102,65.98095,5.354575,41.90309,7.0279517,5.498211,8.927303,2.6824658,-0.1786162,5.1627207,10.484863,3.3343596,3.836848,955.0963,502.31766,180.53337,118.04311,71.45567,58.590244,64.75391,49.357475,63.983322,43.050053,73.62656,86.62286,95.25136,jazz,data\genres_original\jazz\jazz.00078.wav
-117.26823,56.985897,-2.100188,35.6115,4.7055225,3.8937654,11.592541,6.0795307,0.58258206,2.2728043,2.699062,-1.8532667,1.6794043,1621.5352,279.64526,105.26118,78.336655,79.36643,36.219482,45.015377,36.13379,35.33473,37.955692,43.633873,41.006645,56.37527,jazz,data\genres_original\jazz\jazz.00079.wav
-228.37268,67.55174,37.07074,21.323814,17.05992,10.132071,10.780065,8.01709,2.0439801,0.2831209,2.4854753,3.843088,1.5900073,2878.587,579.9653,316.66498,118.981804,59.603592,43.51137,44.90738,43.7321,41.590263,50.455418,55.331238,40.022293,53.64558,jazz,data\genres_original\jazz\jazz.00080.wav
-158.35344,49.6283,21.610638,16.520689,11.4244,6.255049,5.6390004,-0.1856411,-0.23795126,-1.9907087,2.027147,2.6864684,-1.4627907,4384.2446,662.13873,337.77618,95.3365,72.782845,49.961987,49.862076,33.257584,26.51292,30.383709,34.559635,32.124214,28.91796,jazz,data\genres_original\jazz\jazz.00081.wav
-125.98232,56.631195,23.469534,23.709396,-0.29916167,7.154332,0.1817878,-0.8391556,-4.1526923,-1.8885247,2.5274885,0.5238576,0.92152727,1968.956,484.9972,455.11896,94.340614,64.68467,61.049225,62.934975,47.08794,46.221317,43.159954,51.77413,35.338993,38.199463,jazz,data\genres_original\jazz\jazz.00082.wav
-178.03915,61.93402,1.4865072,36.045277,7.582727,5.1545825,-0.90878826,2.9489565,1.4483311,2.140209,5.176123,2.027973,0.5181928,2505.606,370.78192,320.56534,108.00128,91.42883,57.67414,50.0838,52.804317,36.757492,48.77431,26.261831,33.043484,35.695087,jazz,data\genres_original\jazz\jazz.00083.wav
-131.90503,61.60795,-12.67634,35.07376,-2.1412585,-0.95746475,-4.841936,-4.1117215,-3.2795613,2.5008752,6.401213,3.4144213,-2.8996136,2065.4001,514.66833,235.28958,141.5939,83.23409,85.908195,79.997284,76.545906,55.613205,57.51839,48.930702,58.858505,58.382587,jazz,data\genres_original\jazz\jazz.00084.wav
-156.65346,22.764954,10.47278,24.15443,10.1406765,2.9690418,2.4916868,0.48640963,2.6901162,1.2295191,3.3203454,-7.8132567,1.1047308,2089.2224,782.7151,238.33662,115.99415,101.73897,74.81167,77.41283,63.619026,69.2024,85.621,96.52813,68.35085,87.465225,jazz,data\genres_original\jazz\jazz.00085.wav
-340.9211,89.82105,44.52626,28.849882,16.312696,10.603151,6.996853,0.8387718,6.085583,7.1257286,5.425999,2.7258344,9.359518,7254.322,1178.6797,399.31866,267.79526,191.6455,173.61537,94.67325,126.77389,99.48921,89.606155,75.454796,77.74847,51.2983,jazz,data\genres_original\jazz\jazz.00086.wav
-192.53928,80.96841,25.694563,18.537584,14.170472,1.2607205,4.087108,-1.4164065,2.6693683,5.2480774,3.7233064,0.29042122,7.335002,3036.4338,449.81464,460.50546,113.92496,79.532555,81.5488,43.893497,69.535355,83.571236,72.59533,82.628975,138.38567,144.4481,jazz,data\genres_original\jazz\jazz.00087.wav
-322.4348,90.67423,27.020731,37.843822,19.696075,4.6111484,3.0710325,7.9741745,1.9310689,2.0824645,0.44003138,4.890437,13.061074,2505.06,614.4275,276.8053,160.92213,62.715717,75.04329,67.261795,63.51402,75.91697,59.000225,80.72531,51.34247,87.63921,jazz,data\genres_original\jazz\jazz.00088.wav
-217.63109,105.63394,19.312328,28.34839,8.654819,0.14195941,6.3652163,-2.540636,-12.9904175,-11.146649,-6.1566696,-7.739082,0.42071098,1702.9915,470.58,133.39375,70.44235,48.041256,46.59769,30.456963,36.532406,70.20848,38.984623,30.77154,34.072105,24.080061,jazz,data\genres_original\jazz\jazz.00089.wav
-299.35794,60.76391,32.084476,25.690987,7.444089,-1.2945149,1.8584758,5.254534,-5.537015,-3.092252,3.6521976,-2.3015044,0.89002097,3574.6907,2488.5364,173.5896,149.20691,95.89805,77.92494,67.97296,113.59596,131.92476,170.58707,87.82927,90.82691,110.633484,jazz,data\genres_original\jazz\jazz.00090.wav
-294.05438,84.63629,39.074047,28.610287,14.117953,1.0143455,7.343283,5.2076173,-3.7476375,-5.045501,2.2260773,-0.57769686,4.209762,2557.8538,1520.6248,132.2793,124.68535,119.22212,138.18796,57.177834,76.29657,108.25851,58.490887,45.413155,100.071945,85.634224,jazz,data\genres_original\jazz\jazz.00091.wav
-215.3706,100.935074,17.103338,12.981271,16.05995,4.7681456,4.5719385,-3.135014,-4.1529493,-2.2979836,-4.922637,-3.3403125,-1.4198282,1516.7416,296.2231,277.91373,118.56424,94.82787,86.99537,51.29938,42.698586,39.251053,41.47919,52.882015,50.628654,37.669647,jazz,data\genres_original\jazz\jazz.00092.wav
-366.40802,131.7068,16.492437,36.311737,5.05857,14.669265,-6.169326,4.7203755,-9.589378,-1.2988945,-2.697992,1.5731221,-2.2846935,3652.0166,731.5408,482.0096,123.175995,140.24635,123.4922,108.57026,94.23046,87.22876,71.91494,80.93837,95.752975,82.57255,jazz,data\genres_original\jazz\jazz.00093.wav
-219.79694,100.832466,-1.4313542,41.2765,-0.943615,23.37852,-11.5095,20.015314,-15.975561,13.942784,-7.988526,5.734379,-6.879345,1628.6821,419.17102,450.69586,101.22571,77.58302,78.19953,60.101192,53.87222,36.536617,60.31766,44.170406,47.420895,34.681118,jazz,data\genres_original\jazz\jazz.00094.wav
-277.2662,95.78777,-2.9489677,43.91847,1.9368113,22.255892,-6.1426473,22.45783,-12.839392,10.778211,-7.53352,3.594645,-5.0788703,4328.376,907.483,515.3319,221.712,160.32664,79.77199,116.802795,65.855934,95.09547,67.24579,97.60817,67.419914,45.142147,jazz,data\genres_original\jazz\jazz.00095.wav
-413.57648,118.27753,31.093847,40.150215,13.0943165,13.9397745,-3.7187622,4.747173,-9.887995,-3.0664465,-6.288996,-3.6193843,-5.2701,2115.9836,534.3688,807.1953,168.93146,148.42522,109.04816,71.021805,65.52866,45.40074,66.64625,64.07226,67.98704,86.102135,jazz,data\genres_original\jazz\jazz.00096.wav
-222.99565,102.8713,-1.664055,45.21429,-6.754359,25.362495,-14.371586,24.249865,-10.4132,11.150229,-9.152708,6.6299033,-7.8272076,2176.6482,461.07907,352.3369,104.065544,82.82783,55.09613,51.42272,37.44325,44.51432,55.33042,39.21915,40.67062,37.18315,jazz,data\genres_original\jazz\jazz.00097.wav
-315.03824,112.72009,9.759593,38.984005,3.9417922,20.022207,-7.2148595,15.278688,-13.678443,10.154262,-4.878445,4.704112,-2.7004826,1948.1013,529.71246,281.70804,93.12659,84.3751,79.87453,63.17011,58.335,46.337997,56.90454,59.163567,84.23458,66.39238,jazz,data\genres_original\jazz\jazz.00098.wav
-52.940304,50.09013,-11.491269,46.324932,6.5430007,10.116378,5.4855285,8.844899,5.929942,6.625154,-4.033035,9.778293,-3.1172316,348.85107,196.94159,260.2043,222.09177,116.34565,81.851776,66.73695,65.202774,57.59235,51.407864,56.70683,54.307533,53.32109,jazz,data\genres_original\jazz\jazz.00099.wav
-80.19851,64.840294,-15.457802,46.845818,7.9143405,21.7688,-2.1780026,21.984138,-7.7135434,11.146057,-4.2872386,11.4456625,-10.364867,456.874,159.61916,131.76721,81.63399,92.36613,47.638496,95.412315,55.68654,57.457108,59.764385,45.838875,40.963238,44.034107,metal,data\genres_original\metal\metal.00000.wav
-62.234993,115.17359,-42.7843,54.301395,-24.871058,20.127165,-21.635332,20.841627,-8.395902,20.322468,-10.730717,9.666508,-14.542503,995.3575,316.81232,299.43436,215.76904,75.688126,106.467804,68.519226,47.369938,59.444473,44.976437,51.567665,38.54738,52.859497,metal,data\genres_original\metal\metal.00001.wav
